measurement_id,time,latitude,longitude,rsrp_dbm,rsrq_db,rssi_dbm,sinr_db,pathloss_db,dl_throughput_mbps,ul_throughput_mbps,operator,timing_advance,frequency_khz,channel_number,pci,cell_id,enb_id,sector_id
308,2024-10-13 15:14:43.525,48.204025,16.3386,-98.1,-17.4,-60.1,5.5,112.0,38.3,0.2,A,5.0,2630000.0,2850,384,132353,517,1
309,2024-10-13 15:14:44.028,48.204025,16.3386,-97.4,-14.9,-62.6,7.7,113.0,29.1,0.3,A,5.0,2630000.0,2850,384,132353,517,1
311,2024-10-13 15:14:44.537,48.203983,16.338608,-95.9,-16.4,-59.5,8.2,112.0,39.1,0.2,A,5.0,2630000.0,2850,384,132353,517,1
312,2024-10-13 15:14:45.040,48.203983,16.338608,-95.6,-16.5,-58.5,9.4,111.0,39.2,0.2,A,5.0,2630000.0,2850,384,132353,517,1
313,2024-10-13 15:14:45.542,48.203941,16.338602,-95.0,-18.5,-56.5,7.8,110.0,39.0,0.2,A,5.0,2630000.0,2850,384,132353,517,1
314,2024-10-13 15:14:46.047,48.203941,16.338602,-93.9,-17.5,-56.3,10.8,110.0,38.5,0.3,A,5.0,2630000.0,2850,384,132353,517,1
315,2024-10-13 15:14:46.549,48.203896,16.338591,-93.6,-16.8,-56.8,11.5,109.0,36.8,0.2,A,5.0,2630000.0,2850,384,132353,517,1
316,2024-10-13 15:14:47.050,48.203896,16.338591,-93.5,-15.8,-57.4,10.7,110.0,38.4,0.2,A,5.0,2630000.0,2850,384,132353,517,1
317,2024-10-13 15:14:47.550,48.203854,16.338579,-91.3,-14.6,-56.8,13.0,108.0,40.8,0.3,A,5.0,2630000.0,2850,384,132353,517,1
319,2024-10-13 15:14:48.059,48.203854,16.338579,-92.3,-15.1,-57.3,11.7,108.0,37.8,0.3,A,5.0,2630000.0,2850,384,132353,517,1
320,2024-10-13 15:14:48.561,48.203804,16.338581,-91.8,-15.6,-56.2,12.7,107.0,40.7,0.2,A,5.0,2630000.0,2850,384,132353,517,1
321,2024-10-13 15:14:49.066,48.203804,16.338581,-94.6,-18.1,-56.3,7.6,108.0,35.2,0.2,A,5.0,2630000.0,2850,384,132353,517,1
322,2024-10-13 15:14:49.566,48.203754,16.338585,-92.0,-15.9,-54.7,12.7,108.0,34.1,0.4,A,5.0,2630000.0,2850,384,132353,517,1
323,2024-10-13 15:14:50.080,48.203754,16.338585,-92.7,-15.6,-56.1,12.4,108.0,44.3,0.2,A,5.0,2630000.0,2850,384,132353,517,1
324,2024-10-13 15:14:50.590,48.203709,16.338589,-94.2,-15.5,-57.6,12.2,109.0,41.1,0.2,A,5.0,2630000.0,2850,384,132353,517,1
326,2024-10-13 15:14:51.091,48.203709,16.338589,-94.6,-17.5,-56.9,15.0,109.0,43.8,0.2,A,5.0,2630000.0,2850,384,132353,517,1
327,2024-10-13 15:14:51.596,48.203659,16.338589,-93.3,-15.3,-58.0,12.4,110.0,36.8,0.2,A,5.0,2630000.0,2850,384,132353,517,1
328,2024-10-13 15:14:52.102,48.203659,16.338589,-92.3,-16.1,-56.2,6.3,109.0,32.3,0.2,A,5.0,2630000.0,2850,384,132353,517,1
329,2024-10-13 15:14:52.605,48.203613,16.338593,-93.7,-16.1,-57.1,11.1,108.0,36.0,0.2,A,5.0,2630000.0,2850,384,132353,517,1
330,2024-10-13 15:14:53.106,48.203613,16.338593,-95.8,-16.8,-58.5,11.2,109.0,32.5,0.2,A,5.0,2630000.0,2850,384,132353,517,1
331,2024-10-13 15:14:53.618,48.203564,16.338596,-92.8,-17.7,-54.7,7.2,108.0,35.8,0.2,A,5.0,2630000.0,2850,384,132353,517,1
332,2024-10-13 15:14:54.125,48.203564,16.338596,-95.9,-14.8,-60.1,3.6,110.0,28.3,0.2,A,5.0,2630000.0,2850,384,132353,517,1
334,2024-10-13 15:14:54.626,48.203514,16.338604,-95.8,-17.1,-58.6,6.0,110.0,22.7,0.3,A,5.0,2630000.0,2850,384,132353,517,1
335,2024-10-13 15:14:55.128,48.203514,16.338604,-95.0,-16.5,-58.5,5.3,110.0,28.3,0.4,A,5.0,2630000.0,2850,384,132353,517,1
336,2024-10-13 15:14:55.638,48.203465,16.338612,-95.2,-17.1,-56.7,10.4,110.0,29.3,0.3,A,5.0,2630000.0,2850,384,132353,517,1
337,2024-10-13 15:14:56.142,48.203465,16.338612,-94.9,-15.6,-58.1,8.4,110.0,34.6,0.2,A,5.0,2630000.0,2850,384,132353,517,1
338,2024-10-13 15:14:56.644,48.203419,16.338619,-94.6,-16.8,-57.7,6.7,110.0,36.3,0.2,A,5.0,2630000.0,2850,384,132353,517,1
339,2024-10-13 15:14:57.149,48.203419,16.338619,-94.8,-16.5,-58.3,10.6,109.0,28.6,0.2,A,5.0,2630000.0,2850,384,132353,517,1
340,2024-10-13 15:14:57.662,48.203365,16.338631,-93.5,-16.1,-57.4,14.7,108.0,31.6,0.2,A,5.0,2630000.0,2850,384,132353,517,1
342,2024-10-13 15:14:58.165,48.203365,16.338631,-93.8,-15.5,-57.8,9.5,108.0,41.7,0.2,A,5.0,2630000.0,2850,384,132353,517,1
343,2024-10-13 15:14:58.674,48.20332,16.338646,-93.5,-14.9,-55.5,18.0,109.0,46.2,0.3,A,4.0,2630000.0,2850,384,132353,517,1
344,2024-10-13 15:14:59.182,48.20332,16.338646,-94.9,-14.9,-59.9,11.7,110.0,33.8,0.2,A,4.0,2630000.0,2850,384,132353,517,1
345,2024-10-13 15:14:59.683,48.203274,16.338667,-97.0,-17.7,-59.3,5.1,110.0,45.3,0.2,A,4.0,2630000.0,2850,384,132353,517,1
347,2024-10-13 15:15:00.188,48.203274,16.338667,-94.4,-17.3,-57.2,13.9,110.0,33.5,0.2,A,4.0,2630000.0,2850,384,132353,517,1
348,2024-10-13 15:15:00.692,48.203232,16.338686,-91.7,-16.2,-55.6,13.0,110.0,40.5,0.2,A,4.0,2630000.0,2850,384,132353,517,1
349,2024-10-13 15:15:01.196,48.203232,16.338686,-95.0,-17.6,-57.4,1.6,111.0,32.4,0.2,A,4.0,2630000.0,2850,384,132353,517,1
350,2024-10-13 15:15:01.702,48.20319,16.338697,-94.2,-16.9,-57.2,6.0,111.0,43.6,0.3,A,4.0,2630000.0,2850,384,132353,517,1
352,2024-10-13 15:15:02.204,48.20319,16.338697,-95.1,-16.6,-58.5,9.5,111.0,30.9,0.2,A,4.0,2630000.0,2850,384,132353,517,1
353,2024-10-13 15:15:02.717,48.203148,16.338697,-92.4,-16.8,-55.7,6.4,110.0,29.1,0.2,A,4.0,2630000.0,2850,384,132353,517,1
354,2024-10-13 15:15:03.224,48.203106,16.338686,-97.4,-17.1,-60.4,2.9,111.0,29.4,0.2,A,4.0,2630000.0,2850,384,132353,517,1
355,2024-10-13 15:15:03.742,48.203106,16.338686,-95.4,-16.6,-58.6,4.6,111.0,29.5,0.2,A,4.0,2630000.0,2850,384,132353,517,1
356,2024-10-13 15:15:04.242,48.20306,16.338675,-95.9,-16.8,-58.4,8.6,111.0,33.5,0.2,A,4.0,2630000.0,2850,384,132353,517,1
357,2024-10-13 15:15:04.742,48.20306,16.338675,-96.2,-17.8,-58.1,3.2,112.0,40.7,0.2,A,4.0,2630000.0,2850,384,132353,517,1
359,2024-10-13 15:15:05.246,48.203018,16.338673,-96.5,-16.4,-59.7,4.1,112.0,16.3,0.2,A,4.0,2630000.0,2850,384,132353,517,1
360,2024-10-13 15:15:05.761,48.203018,16.338673,-96.8,-16.6,-59.1,6.8,111.0,37.1,0.5,A,4.0,2630000.0,2850,384,132353,517,1
361,2024-10-13 15:15:06.266,48.202972,16.338676,-95.8,-15.1,-60.8,11.0,111.0,35.8,0.2,A,4.0,2630000.0,2850,384,132353,517,1
362,2024-10-13 15:15:06.781,48.202972,16.338676,-96.3,-17.9,-57.6,-0.5,112.0,37.7,0.2,A,4.0,2630000.0,2850,384,132353,517,1
363,2024-10-13 15:15:07.286,48.202927,16.33868,-96.2,-16.2,-60.0,9.5,112.0,12.7,0.2,A,4.0,2630000.0,2850,384,132353,517,1
364,2024-10-13 15:15:07.793,48.202927,16.33868,-97.0,-16.0,-59.1,4.3,112.0,28.0,0.3,A,4.0,2630000.0,2850,384,132353,517,1
365,2024-10-13 15:15:08.303,48.202881,16.338682,-95.6,-18.6,-57.1,6.7,112.0,21.1,0.2,A,4.0,2630000.0,2850,384,132353,517,1
367,2024-10-13 15:15:08.803,48.202881,16.338682,-98.1,-18.7,-57.0,-2.7,111.0,25.3,0.2,A,4.0,2630000.0,2850,384,132353,517,1
368,2024-10-13 15:15:09.303,48.202835,16.338686,-96.4,-17.6,-57.9,3.7,112.0,23.0,0.2,A,4.0,2630000.0,2850,384,132353,517,1
369,2024-10-13 15:15:09.820,48.202835,16.338686,-95.6,-17.3,-57.9,4.9,113.0,12.2,0.2,A,4.0,2630000.0,2850,384,132353,517,1
370,2024-10-13 15:15:10.324,48.202797,16.338688,-95.3,-17.4,-57.9,1.4,111.0,28.2,0.3,A,4.0,2630000.0,2850,384,132353,517,1
371,2024-10-13 15:15:10.830,48.202797,16.338688,-95.5,-18.4,-55.9,4.1,111.0,25.1,0.2,A,4.0,2630000.0,2850,384,132353,517,1
372,2024-10-13 15:15:11.346,48.202759,16.338688,-94.4,-17.8,-55.4,0.8,110.0,23.5,0.2,A,4.0,2630000.0,2850,384,132353,517,1
374,2024-10-13 15:15:11.846,48.202759,16.338688,-95.1,-20.1,-55.0,-4.4,111.0,11.6,0.2,A,4.0,2630000.0,2850,384,132353,517,1
375,2024-10-13 15:15:12.359,48.202724,16.338696,-95.7,-17.9,-56.4,2.3,111.0,17.5,0.4,A,4.0,2630000.0,2850,384,132353,517,1
376,2024-10-13 15:15:12.862,48.202724,16.338696,-95.6,-18.0,-57.6,-3.7,111.0,15.0,0.2,A,4.0,2630000.0,2850,384,132353,517,1
377,2024-10-13 15:15:13.365,48.202694,16.338701,-95.6,-18.8,-56.1,-2.2,111.0,10.2,0.3,A,4.0,2630000.0,2850,384,132353,517,1
378,2024-10-13 15:15:13.882,48.202694,16.338701,-94.9,-18.7,-56.3,-0.1,110.0,16.6,0.2,A,4.0,2630000.0,2850,384,132353,517,1
379,2024-10-13 15:15:14.382,48.202663,16.338701,-95.0,-17.6,-57.4,2.2,111.0,14.8,0.2,A,4.0,2630000.0,2850,384,132353,517,1
380,2024-10-13 15:15:14.894,48.202663,16.338701,-96.3,-17.5,-58.8,0.6,110.0,17.3,0.2,A,4.0,2630000.0,2850,384,132353,517,1
381,2024-10-13 15:15:15.403,48.202629,16.338705,-94.4,-19.1,-55.4,0.3,111.0,12.4,0.2,A,4.0,2630000.0,2850,384,132353,517,1
383,2024-10-13 15:15:15.914,48.202629,16.338705,-96.4,-18.0,-58.3,4.8,112.0,13.8,0.2,A,4.0,2630000.0,2850,384,132353,517,1
384,2024-10-13 15:15:16.421,48.202591,16.338711,-93.9,-16.3,-56.2,6.4,109.0,16.0,0.2,A,4.0,2630000.0,2850,384,132353,517,1
385,2024-10-13 15:15:16.921,48.202591,16.338711,-98.2,-17.8,-58.6,1.3,111.0,15.5,0.2,A,4.0,2630000.0,2850,384,132353,517,1
386,2024-10-13 15:15:17.423,48.202545,16.338713,-98.3,-18.5,-57.1,1.2,111.0,16.1,0.2,A,4.0,2630000.0,2850,384,132353,517,1
387,2024-10-13 15:15:17.933,48.202545,16.338713,-97.7,-18.6,-58.3,5.4,112.0,13.2,0.2,A,4.0,2630000.0,2850,384,132353,517,1
388,2024-10-13 15:15:18.455,48.202496,16.338717,-95.6,-20.5,-55.1,-4.6,112.0,12.9,0.2,A,4.0,2630000.0,2850,384,132353,517,1
389,2024-10-13 15:15:18.964,48.202496,16.338717,-98.8,-20.5,-56.6,-2.9,113.0,8.4,0.2,A,4.0,2630000.0,2850,384,132353,517,1
390,2024-10-13 15:15:19.464,48.202446,16.338722,-98.5,-16.3,-61.0,5.8,113.0,19.2,0.3,A,4.0,2630000.0,2850,384,132353,517,1
392,2024-10-13 15:15:19.983,48.202446,16.338722,-98.1,-16.4,-61.7,3.7,113.0,26.6,0.2,A,4.0,2630000.0,2850,384,132353,517,1
393,2024-10-13 15:15:20.490,48.202396,16.338728,-98.1,-18.6,-58.7,1.2,113.0,17.7,0.2,A,4.0,2630000.0,2850,384,132353,517,1
394,2024-10-13 15:15:20.997,48.202396,16.338728,-100.8,-21.6,-57.7,-5.0,115.0,6.9,0.3,A,4.0,2630000.0,2850,384,132353,517,1
395,2024-10-13 15:15:21.497,48.202347,16.338734,-89.8,-17.5,-50.9,1.1,107.0,5.2,0.3,A,4.0,1855000.0,1700,384,132363,517,11
396,2024-10-13 15:15:22.014,48.202347,16.338734,-88.7,-18.5,-50.2,-7.3,103.0,11.6,0.2,A,4.0,1855000.0,1700,384,132363,517,11
397,2024-10-13 15:15:22.544,48.202297,16.338739,-90.4,-18.8,-51.6,-5.5,104.0,8.3,0.2,A,4.0,1855000.0,1700,384,132363,517,11
399,2024-10-13 15:15:23.060,48.202297,16.338739,-86.3,-14.8,-51.5,-0.7,102.0,14.9,0.2,A,3.0,1855000.0,1700,384,132363,517,11
400,2024-10-13 15:15:23.581,48.202251,16.338745,-86.3,-14.4,-51.9,9.4,102.0,18.4,0.1,A,4.0,1855000.0,1700,384,132363,517,11
401,2024-10-13 15:15:24.098,48.202251,16.338745,-85.8,-16.5,-49.3,-2.3,103.0,15.8,0.1,A,4.0,1855000.0,1700,384,132363,517,11
402,2024-10-13 15:15:24.632,48.202209,16.338749,-87.8,-19.4,-48.4,-5.1,102.0,7.8,0.1,A,4.0,1855000.0,1700,384,132363,517,11
403,2024-10-13 15:15:25.132,48.202209,16.338749,-84.4,-15.4,-49.1,-2.8,99.0,5.2,0.2,A,5.0,1855000.0,1700,385,132364,517,12
404,2024-10-13 15:15:25.660,48.202168,16.338755,-79.9,-14.0,-45.9,4.1,97.0,13.1,0.1,A,4.0,1855000.0,1700,385,132364,517,12
406,2024-10-13 15:15:26.164,48.202168,16.338755,-74.1,-11.2,-42.9,4.9,93.0,25.9,0.1,A,4.0,1855000.0,1700,385,132364,517,12
407,2024-10-13 15:15:26.671,48.202122,16.33876,-77.4,-13.6,-43.9,2.4,94.0,22.0,0.1,A,3.0,1855000.0,1700,385,132364,517,12
408,2024-10-13 15:15:27.213,48.202122,16.33876,-79.6,-14.8,-44.1,-1.7,94.0,25.7,0.2,A,4.0,1855000.0,1700,385,132364,517,12
409,2024-10-13 15:15:27.725,48.20208,16.33877,-77.7,-12.8,-43.8,8.1,95.0,12.6,0.1,A,4.0,1855000.0,1700,385,132364,517,12
410,2024-10-13 15:15:28.236,48.202034,16.338778,-76.5,-12.2,-42.8,8.5,93.0,16.6,0.2,A,3.0,1855000.0,1700,385,132364,517,12
411,2024-10-13 15:15:28.742,48.202034,16.338778,-74.7,-16.4,-38.4,-2.0,92.0,14.6,0.1,A,3.0,1855000.0,1700,385,132364,517,12
412,2024-10-13 15:15:29.253,48.201988,16.338789,-72.6,-14.1,-37.5,1.6,89.0,26.9,0.1,A,3.0,1855000.0,1700,385,132364,517,12
414,2024-10-13 15:15:29.766,48.201988,16.338789,-73.4,-10.8,-42.6,9.0,93.0,28.8,0.1,A,4.0,1855000.0,1700,385,132364,517,12
415,2024-10-13 15:15:30.280,48.201942,16.338799,-71.4,-12.6,-38.8,5.6,91.0,25.2,0.1,A,4.0,1855000.0,1700,385,132364,517,12
417,2024-10-13 15:15:30.786,48.201942,16.338799,-73.4,-10.9,-40.5,6.0,90.0,29.5,0.1,A,4.0,1855000.0,1700,385,132364,517,12
418,2024-10-13 15:15:31.288,48.201904,16.338806,-73.7,-11.9,-38.5,-2.0,88.0,15.4,0.1,A,4.0,1855000.0,1700,385,132364,517,12
419,2024-10-13 15:15:31.806,48.201904,16.338806,-76.1,-14.1,-42.1,5.5,90.0,26.4,0.1,A,4.0,1855000.0,1700,385,132364,517,12
421,2024-10-13 15:15:32.309,48.201878,16.33881,-72.8,-12.6,-40.0,0.7,89.0,27.3,0.1,A,4.0,1855000.0,1700,385,132364,517,12
422,2024-10-13 15:15:32.813,48.201878,16.33881,-74.9,-11.5,-43.4,6.4,90.0,27.0,0.1,A,4.0,1855000.0,1700,385,132364,517,12
423,2024-10-13 15:15:33.323,48.201866,16.338814,-75.6,-12.6,-43.1,5.9,90.0,22.2,0.1,A,4.0,1855000.0,1700,385,132364,517,12
424,2024-10-13 15:15:33.838,48.201866,16.338814,-78.5,-14.8,-42.0,-0.9,90.0,28.5,0.1,A,4.0,1855000.0,1700,385,132364,517,12
425,2024-10-13 15:15:34.361,48.201855,16.338816,-74.8,-13.7,-41.1,1.2,90.0,29.8,0.1,A,4.0,1855000.0,1700,385,132364,517,12
