operator,technology,enb_id,sector_id,cell_id,pci,channel_number,longitude,latitude,height_m,azimuth_deg
A,LTE,638,23,163351,290,1871,16.341828262705853,48.19676399135449,50,285.0
A,LTE,458,12,117260,262,1700,16.32838946602566,48.19179375903272,26,190.0
A,LTE,458,22,117270,262,1871,16.32838946602566,48.19179375903272,26,190.0
A,LTE,638,22,163350,289,1871,16.341828262705853,48.19676399135449,50,170.0
A,LTE,602,6,154118,312,6250,16.35530299199746,48.20410468141703,32,5.0
A,LTE,602,8,154120,314,6250,16.35530299199746,48.20410468141703,32,270.0
A,LTE,602,7,154119,313,6250,16.35530299199746,48.20410468141703,32,
A,LTE,638,6,163334,288,6250,16.341828262705853,48.19676399135449,50,350.0
A,LTE,517,13,132365,386,1700,16.337911608058334,48.20225463927106,32,185.0
A,LTE,596,11,152587,417,1700,16.34278047690917,48.193524412706275,30,5.0
A,LTE,517,23,132375,386,1871,16.337911608058334,48.20225463927106,32,185.0
A,LTE,6366,6,1629702,33,6250,16.342843358979138,48.19909923523207,28,80.0
A,LTE,6366,8,1629704,35,6250,16.342843358979138,48.19909923523207,28,70.0
A,LTE,596,13,152589,419,1700,16.34278047690917,48.193524412706275,30,250.0
A,LTE,6366,7,1629703,34,6250,16.342843358979138,48.19909923523207,28,
A,LTE,452,13,115725,305,1700,16.35207804012042,48.19465619266557,32,270.0
A,LTE,452,11,115723,303,1700,16.35207804012042,48.19465619266557,32,
A,LTE,596,12,152588,418,1700,16.34278047690917,48.193524412706275,30,145.0
A,LTE,520,11,133131,135,1700,16.346526451652313,48.18930846207201,31,65.0
A,LTE,417,11,106763,279,1700,16.33996875006367,48.19023671961715,28,340.0
A,LTE,624,11,159755,36,1700,16.36875975498344,48.20203310870481,32,
A,LTE,547,8,140040,401,6250,16.379288010136914,48.18023460782377,30,320.0
A,LTE,547,7,140039,400,6250,16.379288010136914,48.18023460782377,30,150.0
A,LTE,547,12,140044,400,1700,16.379288010136914,48.18023460782377,30,150.0
A,LTE,547,22,140054,400,1871,16.379288010136914,48.18023460782377,30,150.0
A,LTE,547,13,140045,401,1700,16.379288010136914,48.18023460782377,30,320.0
A,LTE,547,21,140053,399,1871,16.379288010136914,48.18023460782377,30,
A,LTE,547,23,140055,401,1871,16.379288010136914,48.18023460782377,30,320.0
A,LTE,547,6,140038,399,6250,16.379288010136914,48.18023460782377,30,
A,LTE,547,11,140043,399,1700,16.379288010136914,48.18023460782377,30,
A,LTE,602,11,154123,312,1700,16.35530299199746,48.20410468141703,32,5.0
A,LTE,602,1,154113,312,2850,16.35530299199746,48.20410468141703,32,5.0
A,LTE,602,21,154133,312,1871,16.35530299199746,48.20410468141703,32,5.0
A,LTE,602,23,154135,314,1871,16.35530299199746,48.20410468141703,32,270.0
A,LTE,517,1,132353,384,2850,16.337911608058334,48.20225463927106,32,345.0
A,LTE,517,2,132354,385,2850,16.337911608058334,48.20225463927106,32,190.0
A,LTE,6366,3,1629699,35,2850,16.342843358979138,48.19909923523207,28,70.0
A,LTE,517,3,132355,386,2850,16.337911608058334,48.20225463927106,32,185.0
A,LTE,6366,1,1629697,33,2850,16.342843358979138,48.19909923523207,28,80.0
A,LTE,638,1,163329,288,2850,16.341828262705853,48.19676399135449,50,350.0
A,LTE,638,11,163339,288,1700,16.341828262705853,48.19676399135449,50,350.0
A,LTE,638,21,163349,288,1871,16.341828262705853,48.19676399135449,50,350.0
A,LTE,638,3,163331,290,2850,16.341828262705853,48.19676399135449,50,285.0
A,LTE,638,2,163330,289,2850,16.341828262705853,48.19676399135449,50,170.0
A,LTE,596,21,152597,417,1871,16.34278047690917,48.193524412706275,30,5.0
A,LTE,452,3,115715,305,2850,16.35207804012042,48.19465619266557,32,270.0
A,LTE,452,23,115735,305,1871,16.35207804012042,48.19465619266557,32,270.0
A,LTE,520,21,133141,135,1871,16.346526451652313,48.18930846207201,31,65.0
A,LTE,520,1,133121,135,2850,16.346526451652313,48.18930846207201,31,65.0
A,LTE,520,2,133122,136,2850,16.346526451652313,48.18930846207201,31,105.0
A,LTE,596,22,152598,418,1871,16.34278047690917,48.193524412706275,30,145.0
A,LTE,417,21,106773,279,1871,16.33996875006367,48.19023671961715,28,340.0
A,LTE,520,3,133123,137,2850,16.346526451652313,48.18930846207201,31,315.0
A,LTE,596,23,152599,419,1871,16.34278047690917,48.193524412706275,30,250.0
A,LTE,417,1,106753,279,2850,16.33996875006367,48.19023671961715,28,340.0
A,LTE,602,3,154115,314,2850,16.35530299199746,48.20410468141703,32,270.0
A,LTE,602,13,154125,314,1700,16.35530299199746,48.20410468141703,32,270.0
A,LTE,602,12,154124,313,1700,16.35530299199746,48.20410468141703,32,
A,LTE,778,22,199190,211,1871,16.326485037618856,48.2106062412058,28,110.0
A,LTE,1446,1,370177,150,2850,16.33301578974893,48.20846907918958,24,20.0
A,LTE,778,1,199169,210,2850,16.326485037618856,48.2106062412058,28,55.0
A,LTE,778,2,199170,211,2850,16.326485037618856,48.2106062412058,28,110.0
A,LTE,778,3,199171,212,2850,16.326485037618856,48.2106062412058,28,235.0
A,LTE,460,3,117763,458,2850,16.305778870273915,48.210163251367774,31,215.0
A,LTE,2027,6,518918,73,6250,16.269998972427942,48.207247803716726,25,145.0
A,LTE,2027,2,518914,73,2850,16.269998972427942,48.207247803716726,25,235.0
A,LTE,2027,7,518919,74,6250,16.269998972427942,48.207247803716726,25,235.0
A,LTE,2027,1,518913,72,2850,16.269998972427942,48.207247803716726,25,145.0
A,LTE,5902,11,1510923,489,1700,16.267699285295475,48.2083852671059,6,35.0
A,LTE,5902,6,1510918,489,6250,16.267699285295475,48.2083852671059,6,35.0
A,LTE,5902,21,1510933,489,1871,16.267699285295475,48.2083852671059,6,35.0
A,LTE,541,3,138499,221,2850,16.312695897977125,48.201164939167676,35,320.0
A,LTE,290,1,74241,423,2850,16.283033527229634,48.19799749241746,38,25.0
A,LTE,1262,1,323073,87,2850,16.295160783592276,48.19181771312023,28,15.0
A,LTE,7943,11,2033419,435,1700,16.291154297416156,48.19547656781078,22,75.0
A,LTE,1262,6,323078,87,6250,16.295160783592276,48.19181771312023,28,15.0
A,LTE,290,2,74242,424,2850,16.283033527229634,48.19799749241746,38,155.0
A,LTE,1655,3,423683,2,2850,16.310710621194882,48.19529093662771,30,295.0
A,LTE,290,3,74243,425,2850,16.283033527229634,48.19799749241746,38,275.0
A,LTE,1262,2,323074,88,2850,16.295160783592276,48.19181771312023,28,60.0
A,LTE,1262,3,323075,89,2850,16.295160783592276,48.19181771312023,28,285.0
A,LTE,1262,8,323080,89,6250,16.295160783592276,48.19181771312023,28,285.0
A,LTE,1262,7,323079,88,6250,16.295160783592276,48.19181771312023,28,60.0
A,LTE,1061,3,271619,104,2850,16.30099983295208,48.18808074079175,28,230.0
A,LTE,1061,1,271617,102,2850,16.30099983295208,48.18808074079175,28,20.0
A,LTE,574,2,146946,409,2850,16.26768131899005,48.18756568798704,20,335.0
A,LTE,1061,2,271618,103,2850,16.30099983295208,48.18808074079175,28,135.0
A,LTE,574,3,146947,410,2850,16.26768131899005,48.18756568798704,20,235.0
A,LTE,547,3,140035,401,2850,16.379288010136914,48.18023460782377,30,320.0
A,LTE,531,3,135939,434,2850,16.290031403308358,48.20685866570239,31,325.0
A,LTE,620,21,158741,405,1871,16.258257991638516,48.199218988470456,31,35.0
A,LTE,1055,11,270091,189,1700,16.266423677589355,48.19718913343176,33,40.0
A,LTE,620,11,158731,405,1700,16.258257991638516,48.199218988470456,31,35.0
A,LTE,620,1,158721,405,2850,16.258257991638516,48.199218988470456,31,35.0
A,LTE,1055,1,270081,189,2850,16.266423677589355,48.19718913343176,33,40.0
A,LTE,1055,6,270086,189,6250,16.266423677589355,48.19718913343176,33,40.0
A,LTE,1055,21,270101,189,1871,16.266423677589355,48.19718913343176,33,40.0
A,LTE,620,6,158726,405,6250,16.258257991638516,48.199218988470456,31,35.0
A,LTE,5902,1,1510913,489,2850,16.267699285295475,48.2083852671059,6,35.0
A,LTE,620,8,158728,407,6250,16.258257991638516,48.199218988470456,31,315.0
A,LTE,620,13,158733,407,1700,16.258257991638516,48.199218988470456,31,315.0
A,LTE,620,23,158743,407,1871,16.258257991638516,48.199218988470456,31,315.0
A,LTE,620,3,158723,407,2850,16.258257991638516,48.199218988470456,31,315.0
A,LTE,620,22,158742,406,1871,16.258257991638516,48.199218988470456,31,205.0
A,LTE,620,12,158732,406,1700,16.258257991638516,48.199218988470456,31,205.0
A,LTE,620,2,158722,406,2850,16.258257991638516,48.199218988470456,31,205.0
A,LTE,620,7,158727,406,6250,16.258257991638516,48.199218988470456,31,205.0
A,LTE,1055,23,270103,191,1871,16.266423677589355,48.19718913343176,33,290.0
A,LTE,1055,8,270088,191,6250,16.266423677589355,48.19718913343176,33,290.0
A,LTE,1055,13,270093,191,1700,16.266423677589355,48.19718913343176,33,290.0
A,LTE,1055,3,270083,191,2850,16.266423677589355,48.19718913343176,33,290.0
A,LTE,1055,2,270082,190,2850,16.266423677589355,48.19718913343176,33,180.0
A,LTE,1055,22,270102,190,1871,16.266423677589355,48.19718913343176,33,180.0
A,LTE,531,2,135938,433,2850,16.290031403308358,48.20685866570239,31,195.0
A,LTE,460,2,117762,457,2850,16.305778870273915,48.210163251367774,31,205.0
A,LTE,1051,2,269058,173,2850,16.320843617622106,48.20691853327708,27,205.0
A,LTE,1051,1,269057,172,2850,16.320843617622106,48.20691853327708,27,135.0
A,LTE,518,23,132631,257,1871,16.327015043637743,48.20457765881758,27,345.0
A,LTE,518,13,132621,257,1700,16.327015043637743,48.20457765881758,27,345.0
A,LTE,518,2,132610,256,2850,16.327015043637743,48.20457765881758,27,65.0
A,LTE,1446,2,370178,151,2850,16.33301578974893,48.20846907918958,24,160.0
A,LTE,518,3,132611,257,2850,16.327015043637743,48.20457765881758,27,345.0
A,LTE,518,1,132609,255,2850,16.327015043637743,48.20457765881758,27,20.0
A,LTE,1051,3,269059,497,2850,16.320843617622106,48.20691853327708,27,340.0
A,LTE,472,3,120835,245,2850,16.32270313026432,48.21037277406511,33,290.0
A,LTE,472,2,120834,244,2850,16.32270313026432,48.21037277406511,33,190.0
A,LTE,416,1,106497,252,2850,16.325981981058767,48.19991355165761,37,60.0
A,LTE,778,21,199189,210,1871,16.326485037618856,48.2106062412058,28,55.0
A,LTE,1446,13,370189,152,1700,16.33301578974893,48.20846907918958,24,245.0
A,LTE,416,2,106498,253,2850,16.325981981058767,48.19991355165761,37,145.0
A,LTE,416,3,106499,254,2850,16.325981981058767,48.19991355165761,37,285.0
A,LTE,1446,23,370199,152,1871,16.33301578974893,48.20846907918958,24,245.0
A,LTE,1188,1,304129,54,2850,16.300954917187802,48.18498435697648,30,25.0
A,LTE,1188,21,304149,54,1871,16.300954917187802,48.18498435697648,30,25.0
A,LTE,1188,12,304140,55,1700,16.300954917187802,48.18498435697648,30,195.0
A,LTE,1188,22,304150,55,1871,16.300954917187802,48.18498435697648,30,195.0
A,LTE,1188,2,304130,55,2850,16.300954917187802,48.18498435697648,30,195.0
A,LTE,1188,3,304131,56,2850,16.300954917187802,48.18498435697648,30,245.0
A,LTE,410,3,104963,41,2850,16.320592089341837,48.21891458387113,33,295.0
A,LTE,410,21,104981,39,1871,16.320592089341837,48.21891458387113,33,5.0
A,LTE,410,1,104961,39,2850,16.320592089341837,48.21891458387113,33,5.0
A,LTE,410,11,104971,39,1700,16.320592089341837,48.21891458387113,33,5.0
A,LTE,410,6,104966,39,6250,16.320592089341837,48.21891458387113,33,5.0
A,LTE,953,11,243979,384,1700,16.296373509228722,48.17738334905218,18,40.0
A,LTE,953,21,243989,384,1871,16.296373509228722,48.17738334905218,18,40.0
A,LTE,953,3,243971,386,2850,16.296373509228722,48.17738334905218,18,310.0
A,LTE,410,7,104967,40,6250,16.320592089341837,48.21891458387113,33,185.0
A,LTE,953,23,243991,386,1871,16.296373509228722,48.17738334905218,18,310.0
A,LTE,953,13,243981,386,1700,16.296373509228722,48.17738334905218,18,310.0
A,LTE,953,1,243969,384,2850,16.296373509228722,48.17738334905218,18,40.0
A,LTE,953,22,243990,385,1871,16.296373509228722,48.17738334905218,18,160.0
A,LTE,558,1,142849,444,2850,16.296544189133176,48.170260499352175,21,10.0
A,LTE,410,12,104972,40,1700,16.320592089341837,48.21891458387113,33,185.0
A,LTE,953,2,243970,385,2850,16.296373509228722,48.17738334905218,18,160.0
A,LTE,558,3,142851,446,2850,16.296544189133176,48.170260499352175,21,280.0
A,LTE,1719,1,440065,45,2850,16.3283355671086,48.183540911037184,32,35.0
A,LTE,1168,3,299011,53,2850,16.32361042870375,48.17443009242069,23,300.0
A,LTE,1778,23,455191,41,1871,16.327940308382754,48.17909651934926,29,275.0
A,LTE,870,1,222721,456,2850,16.33118322656564,48.17803028721723,26,60.0
A,LTE,396,2,101378,259,2850,16.327015043637974,48.1863259466217,41,120.0
A,LTE,541,2,138498,220,2850,16.312695897977125,48.201164939167676,35,120.0
A,LTE,1198,1,306689,78,2850,16.317654598356608,48.19130269786497,30,40.0
A,LTE,7263,2,1859330,481,2850,16.3323779858962,48.17453792222555,27,260.0
A,LTE,7263,1,1859329,480,2850,16.3323779858962,48.17453792222555,27,60.0
A,LTE,1198,3,306691,80,2850,16.317654598356608,48.19130269786497,30,350.0
A,LTE,1855,1,474881,87,2850,16.343903371016957,48.181528404045594,28,50.0
A,LTE,396,1,101377,258,2850,16.327015043637974,48.1863259466217,41,60.0
A,LTE,1855,3,474883,89,2850,16.343903371016957,48.181528404045594,28,240.0
A,LTE,458,1,117249,261,2850,16.32838946602566,48.19179375903272,26,30.0
A,LTE,396,3,101379,260,2850,16.327015043637974,48.1863259466217,41,270.0
A,LTE,1198,2,306690,79,2850,16.317654598356608,48.19130269786497,30,100.0
A,LTE,3942,2,1009154,352,2850,16.29476552486623,48.20398493961936,27,160.0
A,LTE,922,2,236034,388,2850,16.293525849771463,48.19825496704504,19,125.0
A,LTE,7943,2,2033410,436,2850,16.291154297416156,48.19547656781078,22,155.0
A,LTE,7943,3,2033411,437,2850,16.291154297416156,48.19547656781078,22,240.0
A,LTE,313,1,80129,411,2850,16.27684413490838,48.19184765571068,40,345.0
A,LTE,313,2,80130,412,2850,16.27684413490838,48.19184765571068,40,135.0
A,LTE,313,8,80136,413,6250,16.27684413490838,48.19184765571068,40,270.0
A,LTE,313,23,80151,413,1871,16.27684413490838,48.19184765571068,40,270.0
A,LTE,313,3,80131,413,2850,16.27684413490838,48.19184765571068,40,270.0
A,LTE,313,13,80141,413,1700,16.27684413490838,48.19184765571068,40,270.0
A,LTE,1002,11,256523,483,1700,16.27276578350947,48.18741596236146,27,70.0
A,LTE,574,7,146951,409,6250,16.26768131899005,48.18756568798704,20,335.0
A,LTE,1002,1,256513,483,2850,16.27276578350947,48.18741596236146,27,70.0
A,LTE,365,2,93442,421,2850,16.28097638522456,48.18823046447723,26,145.0
A,LTE,1157,2,296194,115,2850,16.28598898452107,48.18935038375116,22,195.0
A,LTE,2022,3,517635,20,2850,16.2882347727364,48.18646369714756,24,260.0
A,LTE,2022,2,517634,19,2850,16.2882347727364,48.18646369714756,24,150.0
A,LTE,365,3,93443,422,2850,16.28097638522456,48.18823046447723,26,240.0
A,LTE,1073,2,274690,4,2850,16.28096740207178,48.18192372416293,15,205.0
A,LTE,2022,1,517633,18,2850,16.2882347727364,48.18646369714756,24,40.0
A,LTE,1297,2,332034,34,2850,16.285476944808153,48.17629311996417,19,135.0
A,LTE,494,3,126467,419,2850,16.279458232391292,48.1680797150784,33,235.0
A,LTE,494,2,126466,418,2850,16.279458232391292,48.1680797150784,33,130.0
A,LTE,558,2,142850,445,2850,16.296544189133176,48.170260499352175,21,205.0
A,LTE,558,22,142870,445,1871,16.296544189133176,48.170260499352175,21,205.0
A,LTE,558,12,142860,445,1700,16.296544189133176,48.170260499352175,21,205.0
A,LTE,1297,1,332033,33,2850,16.285476944808153,48.17629311996417,19,20.0
A,LTE,1157,1,296193,114,2850,16.28598898452107,48.18935038375116,22,40.0
A,LTE,526,8,134664,29,6250,16.310387227691475,48.225719476784725,33,290.0
A,LTE,526,7,134663,28,6250,16.310387227691475,48.225719476784725,33,130.0
A,LTE,526,6,134662,27,6250,16.310387227691475,48.225719476784725,33,
A,LTE,460,1,117761,456,2850,16.305778870273915,48.210163251367774,31,360.0
A,LTE,1655,1,423681,0,2850,16.310710621194882,48.19529093662771,30,15.0
A,LTE,624,3,159747,38,2850,16.36875975498344,48.20203310870481,32,195.0
A,LTE,624,2,159746,37,2850,16.36875975498344,48.20203310870481,32,195.0
A,LTE,533,2,136450,370,2850,16.373664556445775,48.18746986362317,27,230.0
A,LTE,533,3,136451,371,2850,16.373664556445775,48.18746986362317,27,190.0
A,LTE,533,1,136449,369,2850,16.373664556445775,48.18746986362317,27,340.0
A,LTE,7792,2,1994754,451,2850,16.379494622652626,48.1881406303067,38,240.0
A,LTE,7792,1,1994753,450,2850,16.379494622652626,48.1881406303067,38,70.0
A,LTE,471,3,120579,215,2850,16.386905723762982,48.193859757517,34,265.0
A,LTE,471,1,120577,213,2850,16.386905723762982,48.193859757517,34,40.0
A,LTE,471,2,120578,214,2850,16.386905723762982,48.193859757517,34,115.0
A,LTE,7792,3,1994755,452,2850,16.379494622652626,48.1881406303067,38,320.0
A,LTE,1168,1,299009,51,2850,16.32361042870375,48.17443009242069,23,115.0
A,LTE,1168,2,299010,52,2850,16.32361042870375,48.17443009242069,23,175.0
A,LTE,558,7,142855,445,6250,16.296544189133176,48.170260499352175,21,205.0
A,LTE,7153,1,1831169,119,2850,16.27186746822363,48.16605461807253,17,40.0
A,LTE,494,1,126465,417,2850,16.279458232391292,48.1680797150784,33,15.0
A,LTE,1297,3,332035,35,2850,16.285476944808153,48.17629311996417,19,265.0
A,LTE,922,1,236033,387,2850,16.293525849771463,48.19825496704504,19,20.0
A,LTE,922,3,236035,389,2850,16.293525849771463,48.19825496704504,19,295.0
A,LTE,3942,3,1009155,353,2850,16.29476552486623,48.20398493961936,27,280.0
A,LTE,531,1,135937,432,2850,16.290031403308358,48.20685866570239,31,70.0
A,LTE,1073,3,274691,5,2850,16.28096740207178,48.18192372416293,15,275.0
A,LTE,1156,2,295938,109,2850,16.275191234782014,48.18449323056015,16,125.0
A,LTE,1156,1,295937,108,2850,16.275191234782014,48.18449323056015,16,35.0
A,LTE,7182,8,1838600,140,6250,16.263108894183624,48.19357830756772,20,235.0
A,LTE,7182,7,1838599,139,6250,16.263108894183624,48.19357830756772,20,115.0
A,LTE,7182,2,1838594,139,2850,16.263108894183624,48.19357830756772,20,115.0
A,LTE,7182,3,1838595,140,2850,16.263108894183624,48.19357830756772,20,235.0
A,LTE,574,6,146950,408,6250,16.26768131899005,48.18756568798704,20,10.0
A,LTE,574,1,146945,408,2850,16.26768131899005,48.18756568798704,20,10.0
A,LTE,1073,1,274689,3,2850,16.28096740207178,48.18192372416293,15,355.0
A,LTE,1156,3,295939,110,2850,16.275191234782014,48.18449323056015,16,310.0
A,LTE,1157,3,296195,116,2850,16.28598898452107,48.18935038375116,22,335.0
B,LTE,111348,71,28505159,417,3632,16.366370236322428,48.19824897926779,48,150.0
B,LTE,111348,72,28505160,92,3632,16.366370236322428,48.19824897926779,48,20.0
B,LTE,111348,12,28505100,256,1525,16.366370236322428,48.19824897926779,48,20.0
B,LTE,111348,2,28505090,299,3350,16.366370236322428,48.19824897926779,48,20.0
B,LTE,111348,101,28505189,96,525,16.366370236322428,48.19824897926779,48,150.0
B,LTE,111348,102,28505190,217,525,16.366370236322428,48.19824897926779,48,20.0
B,LTE,111348,1,28505089,348,3350,16.366370236322428,48.19824897926779,48,150.0
B,LTE,111348,70,28505158,178,3632,16.366370236322428,48.19824897926779,48,
B,LTE,111348,11,28505099,450,1525,16.366370236322428,48.19824897926779,48,150.0
B,LTE,111205,100,28468580,374,525,16.37085282960021,48.190997279391134,32,70.0
B,LTE,111205,10,28468490,365,1525,16.37085282960021,48.190997279391134,32,70.0
B,LTE,111205,12,28468492,174,1525,16.37085282960021,48.190997279391134,32,
B,LTE,111205,72,28468552,256,3632,16.37085282960021,48.190997279391134,32,
B,LTE,111205,0,28468480,200,3350,16.37085282960021,48.190997279391134,32,70.0
B,LTE,111205,102,28468582,261,525,16.37085282960021,48.190997279391134,32,
B,LTE,111205,11,28468491,424,1525,16.37085282960021,48.190997279391134,32,
B,LTE,111205,2,28468482,90,3350,16.37085282960021,48.190997279391134,32,
B,LTE,111205,1,28468481,34,3350,16.37085282960021,48.190997279391134,32,
B,LTE,111218,2,28471810,242,3350,16.377284767048675,48.198620219520066,36,255.0
B,LTE,111218,102,28471910,9,525,16.377284767048675,48.198620219520066,36,255.0
B,LTE,111218,12,28471820,129,1525,16.377284767048675,48.198620219520066,36,255.0
B,LTE,111218,100,28471908,488,525,16.377284767048675,48.198620219520066,36,300.0
B,LTE,111218,10,28471818,476,1525,16.377284767048675,48.198620219520066,36,300.0
B,LTE,111218,0,28471808,287,3350,16.377284767048675,48.198620219520066,36,300.0
B,LTE,111218,101,28471909,472,525,16.377284767048675,48.198620219520066,36,130.0
B,LTE,111218,1,28471809,121,3350,16.377284767048675,48.198620219520066,36,130.0
B,LTE,111218,11,28471819,43,1525,16.377284767048675,48.198620219520066,36,130.0
B,LTE,111327,101,28499813,248,525,16.379494622652626,48.1881406303067,38,185.0
B,LTE,111327,11,28499723,503,1525,16.379494622652626,48.1881406303067,38,185.0
B,LTE,111327,1,28499713,155,3350,16.379494622652626,48.1881406303067,38,185.0
B,LTE,111327,10,28499722,132,1525,16.379494622652626,48.1881406303067,38,330.0
B,LTE,111327,0,28499712,300,3350,16.379494622652626,48.1881406303067,38,330.0
B,LTE,111327,100,28499812,345,525,16.379494622652626,48.1881406303067,38,330.0
B,LTE,111451,11,28531467,490,1525,16.37416761300598,48.188613755099304,26,115.0
B,LTE,111451,102,28531558,333,525,16.37416761300598,48.188613755099304,26,235.0
B,LTE,111451,101,28531557,49,525,16.37416761300598,48.188613755099304,26,115.0
B,LTE,111327,2,28499714,13,3350,16.379494622652626,48.1881406303067,38,215.0
B,LTE,111327,102,28499814,325,525,16.379494622652626,48.1881406303067,38,215.0
B,LTE,111451,12,28531468,339,1525,16.37416761300598,48.188613755099304,26,235.0
B,LTE,111451,10,28531466,335,1525,16.37416761300598,48.188613755099304,26,
B,LTE,111451,100,28531556,473,525,16.37416761300598,48.188613755099304,26,
B,LTE,111327,12,28499724,184,1525,16.379494622652626,48.1881406303067,38,215.0
B,LTE,111448,104,28530792,449,525,16.329162017171466,48.211258746288884,25,265.0
B,LTE,112461,103,28790119,421,525,16.29560095808227,48.20731964425364,20,315.0
B,LTE,112461,3,28790019,408,3350,16.29560095808227,48.20731964425364,20,315.0
B,LTE,112461,102,28790118,36,525,16.29560095808227,48.20731964425364,20,275.0
B,LTE,111435,2,28527362,383,3350,16.323269068894597,48.20878038004787,26,320.0
B,LTE,111201,101,28467557,417,525,16.29524163196756,48.22555789350962,28,215.0
B,LTE,112461,2,28790018,353,3350,16.29560095808227,48.20731964425364,20,275.0
B,LTE,112518,72,28804680,305,3632,16.30410800384181,48.20491891828049,21,225.0
B,LTE,112260,102,28738662,497,525,16.287579002577317,48.20266177402861,17,335.0
B,LTE,112260,100,28738660,306,525,16.287579002577317,48.20266177402861,17,60.0
B,LTE,112518,70,28804678,162,3632,16.30410800384181,48.20491891828049,21,350.0
B,LTE,112461,100,28790116,147,525,16.29560095808227,48.20731964425364,20,65.0
B,LTE,112518,0,28804608,486,3350,16.30410800384181,48.20491891828049,21,350.0
B,LTE,112461,101,28790117,28,525,16.29560095808227,48.20731964425364,20,115.0
B,LTE,112518,100,28804708,314,525,16.30410800384181,48.20491891828049,21,350.0
B,LTE,112518,2,28804610,172,3350,16.30410800384181,48.20491891828049,21,225.0
B,LTE,112518,1,28804609,317,3350,16.30410800384181,48.20491891828049,21,130.0
B,LTE,112518,102,28804710,148,525,16.30410800384181,48.20491891828049,21,225.0
B,LTE,112518,71,28804679,43,3632,16.30410800384181,48.20491891828049,21,130.0
B,LTE,112257,0,28737792,306,3350,16.27749990506705,48.20594268302141,27,65.0
B,LTE,112260,101,28738661,100,525,16.287579002577317,48.20266177402861,17,115.0
B,LTE,112518,101,28804709,39,525,16.30410800384181,48.20491891828049,21,130.0
B,LTE,111534,0,28552704,258,3350,16.317528834216343,48.206331827987206,23,0.0
B,LTE,111348,102,28505190,442,525,16.366370236322428,48.19824897926779,48,20.0
B,LTE,111420,1,28523521,500,3350,16.361276788650294,48.187823215026,33,130.0
B,LTE,111420,101,28523621,448,525,16.361276788650294,48.187823215026,33,130.0
B,LTE,111420,0,28523520,25,3350,16.361276788650294,48.187823215026,33,355.0
B,LTE,111420,100,28523620,342,525,16.361276788650294,48.187823215026,33,355.0
B,LTE,111420,2,28523522,126,3350,16.361276788650294,48.187823215026,33,285.0
B,LTE,111205,101,28468581,151,525,16.37085282960021,48.190997279391134,32,
B,LTE,111420,102,28523622,170,525,16.361276788650294,48.187823215026,33,285.0
B,LTE,111308,70,28494918,265,3632,16.339007552707656,48.18064191756755,28,325.0
B,LTE,111308,0,28494848,116,3350,16.339007552707656,48.18064191756755,28,325.0
B,LTE,111544,100,28555364,293,525,16.321831764437224,48.17561021740237,22,70.0
B,LTE,111348,0,28505088,290,3350,16.366370236322428,48.19824897926779,48,
B,LTE,111348,100,28505188,77,525,16.366370236322428,48.19824897926779,48,
B,LTE,111559,101,28559205,178,525,16.332440867965836,48.20672695677684,24,95.0
B,LTE,111559,11,28559115,1,1525,16.332440867965836,48.20672695677684,24,95.0
B,LTE,111559,1,28559105,230,3350,16.332440867965836,48.20672695677684,24,95.0
B,LTE,112257,10,28737802,114,1525,16.27749990506705,48.20594268302141,27,65.0
B,LTE,112257,100,28737892,240,525,16.27749990506705,48.20594268302141,27,65.0
B,LTE,112257,2,28737794,320,3350,16.27749990506705,48.20594268302141,27,280.0
B,LTE,112257,0,28737792,45,3350,16.27749990506705,48.20594268302141,27,65.0
B,LTE,112257,102,28737894,68,525,16.27749990506705,48.20594268302141,27,280.0
B,LTE,112257,101,28737893,127,525,16.27749990506705,48.20594268302141,27,175.0
B,LTE,112461,2,28790018,29,3350,16.29560095808227,48.20731964425364,20,275.0
B,LTE,112260,10,28738570,126,1525,16.287579002577317,48.20266177402861,17,60.0
B,LTE,112260,100,28738660,360,525,16.287579002577317,48.20266177402861,17,60.0
B,LTE,112260,11,28738571,46,1525,16.287579002577317,48.20266177402861,17,115.0
B,LTE,112257,1,28737793,163,3350,16.27749990506705,48.20594268302141,27,175.0
B,LTE,112113,0,28700928,223,3350,16.288055109679128,48.190278640535794,52,330.0
B,LTE,112260,12,28738572,164,1525,16.287579002577317,48.20266177402861,17,335.0
B,LTE,112257,11,28737803,250,1525,16.27749990506705,48.20594268302141,27,175.0
B,LTE,112461,12,28790028,19,1525,16.29560095808227,48.20731964425364,20,275.0
B,LTE,112268,2,28740610,26,3350,16.309237384125627,48.19788971195245,25,245.0
B,LTE,112268,12,28740620,125,1525,16.309237384125627,48.19788971195245,25,245.0
B,LTE,112268,102,28740710,290,525,16.309237384125627,48.19788971195245,25,245.0
B,LTE,112461,11,28790027,69,1525,16.29560095808227,48.20731964425364,20,115.0
B,LTE,112282,10,28744202,348,1525,16.27684413490838,48.19184765571068,41,50.0
B,LTE,112282,3,28744195,182,3350,16.27684413490838,48.19184765571068,41,290.0
B,LTE,112113,10,28700938,90,1525,16.288055109679128,48.190278640535794,52,330.0
B,LTE,112113,100,28701028,258,525,16.288055109679128,48.190278640535794,52,330.0
B,LTE,112458,0,28789248,326,3350,16.30099983295208,48.18808074079175,31,15.0
B,LTE,112113,1,28700929,36,3350,16.288055109679128,48.190278640535794,52,125.0
